Issue_ID	Chromosome	Patch_GenBank_Accession
ZG-6905	24	na
ZG-6906	24	na
ZG-6907	24	na
ZG-6908	24	na
ZG-6909	24	na
ZG-6910	24	na
ZG-6911	24	na
ZG-6952	24	na
ZG-6953	24	na
ZG-6954	24	na
ZG-6955	24	na
ZG-6975	24	na
ZG-6976	24	na
ZG-7110	24	na
ZG-2702	25	na
ZG-2711	25	na
ZG-2746	25	na
ZG-3988	25	na
ZG-3989	25	na
ZG-4004	25	na
ZG-4067	25	na
ZG-4079	25	na
ZG-4440	25	na
ZG-4441	25	na
ZG-4443	25	na
ZG-4444	25	na
ZG-4448	25	na
ZG-4451	25	na
ZG-4452	25	na
ZG-4453	25	na
ZG-4457	25	na
ZG-4459	25	na
ZG-4462	25	na
ZG-4463	25	na
ZG-4464	25	na
ZG-4468	25	na
ZG-4469	25	na
ZG-4470	25	na
ZG-4478	25	na
ZG-4479	25	na
ZG-4488	25	na
ZG-4489	25	na
ZG-4490	25	na
ZG-4491	25	na
ZG-4492	25	na
ZG-4499	25	na
ZG-4500	25	na
ZG-4501	25	na
ZG-4504	25	na
ZG-4505	25	na
ZG-4508	25	na
ZG-4509	25	na
ZG-4513	25	na
ZG-4514	25	na
ZG-4530	25	na
ZG-4531	25	na
ZG-4532	25	na
ZG-4533	25	na
ZG-4535	25	na
ZG-4536	25	na
ZG-4538	25	na
ZG-4539	25	na
ZG-4541	25	na
ZG-4542	25	na
ZG-4543	25	na
ZG-4583	25	na
ZG-4584	25	na
ZG-4585	25	na
ZG-4586	25	na
ZG-4587	25	na
ZG-4588	25	na
ZG-4590	25	na
ZG-4592	25	na
ZG-4593	25	na
ZG-4594	25	na
ZG-4599	25	na
ZG-4600	25	na
ZG-4601	25	na
ZG-4602	25	na
ZG-4603	25	na
ZG-4605	25	na
ZG-4606	25	na
ZG-4608	25	na
ZG-4609	25	na
ZG-4610	25	na
ZG-4612	25	na
ZG-4613	25	na
ZG-4614	25	na
ZG-4617	25	na
ZG-4619	25	na
ZG-4621	25	na
ZG-4623	25	na
ZG-5128	25	na
ZG-5129	25	na
ZG-5217	25	na
ZG-5218	25	na
ZG-5219	25	na
ZG-5220	25	na
ZG-5221	25	na
ZG-5334	25	na
ZG-5449	25	na
ZG-5496	25	na
ZG-5505	25	na
ZG-5506	25	na
ZG-5507	25	na
ZG-6092	25	na
ZG-6097	25	na
ZG-6098	25	na
ZG-6099	25	na
ZG-6102	25	na
ZG-6104	25	na
ZG-6107	25	na
ZG-6108	25	na
ZG-6134	25	na
ZG-6135	25	na
ZG-6136	25	na
ZG-6138	25	na
ZG-6139	25	na
ZG-6140	25	na
ZG-6148	25	na
ZG-6149	25	na
ZG-6150	25	na
ZG-6151	25	na
ZG-6152	25	na
ZG-6153	25	na
ZG-6154	25	na
ZG-6155	25	na
ZG-6156	25	na
ZG-6159	25	na
ZG-6229	25	na
ZG-6230	25	na
ZG-6236	25	na
ZG-6237	25	na
ZG-6398	25	na
ZG-6399	25	na
ZG-6401	25	na
ZG-6402	25	na
ZG-6403	25	na
ZG-6405	25	na
ZG-6408	25	na
ZG-6410	25	na
ZG-6411	25	na
ZG-6412	25	na
ZG-6425	25	na
ZG-6483	25	na
ZG-6492	25	na
ZG-6499	25	na
ZG-6500	25	na
ZG-6653	25	na
ZG-6781	25	na
ZG-6784	25	na
ZG-6988	25	na
ZG-6993	25	na
ZG-6994	25	na
ZG-7055	25	na
ZG-7111	25	na
ZG-2717	2	na
ZG-2738	2	na
ZG-2740	2	na
ZG-2748	2	na
ZG-2775	2	na
ZG-2776	2	na
ZG-2777	2	na
ZG-2778	2	na
ZG-2779	2	na
ZG-2780	2	na
ZG-2781	2	na
ZG-2782	2	na
ZG-2783	2	na
ZG-2784	2	na
ZG-2785	2	na
ZG-2786	2	na
ZG-2787	2	na
ZG-2799	2	na
ZG-2800	2	na
ZG-2801	2	na
ZG-2802	2	na
ZG-2803	2	na
ZG-2804	2	na
ZG-2805	2	na
ZG-2806	2	na
ZG-2807	2	na
ZG-2808	2	na
ZG-2809	2	na
ZG-2810	2	na
ZG-2811	2	na
ZG-2812	2	na
ZG-2813	2	na
ZG-2814	2	na
ZG-2815	2	na
ZG-2816	2	na
ZG-2817	2	na
ZG-2818	2	na
ZG-2819	2	na
ZG-2820	2	na
ZG-2821	2	na
ZG-2822	2	na
ZG-2823	2	na
ZG-2824	2	na
ZG-2825	2	na
ZG-2826	2	na
ZG-2827	2	na
ZG-2828	2	na
ZG-2829	2	na
ZG-2830	2	na
ZG-2831	2	na
ZG-2832	2	na
ZG-2833	2	na
ZG-2834	2	na
ZG-2835	2	na
ZG-2836	2	na
ZG-2837	2	na
ZG-2838	2	na
ZG-2839	2	na
ZG-2840	2	na
ZG-2841	2	na
ZG-2842	2	na
ZG-2877	2	na
ZG-2893	2	na
ZG-2894	2	na
ZG-2896	2	na
ZG-2906	2	na
ZG-2907	2	na
ZG-2908	2	na
ZG-2909	2	na
ZG-3133	2	na
ZG-3134	2	na
ZG-3135	2	na
ZG-3241	2	na
ZG-3242	2	na
ZG-3244	2	na
ZG-3246	2	na
ZG-3247	2	na
ZG-3248	2	na
ZG-3249	2	na
ZG-3250	2	na
ZG-3251	2	na
ZG-3252	2	na
ZG-3253	2	na
ZG-3255	2	na
ZG-3256	2	na
ZG-3257	2	na
ZG-3258	2	na
ZG-3259	2	na
ZG-3260	2	na
ZG-3261	2	na
ZG-3262	2	na
ZG-3263	2	na
ZG-3264	2	na
ZG-34	2	na
ZG-3426	2	na
ZG-3427	2	na
ZG-3428	2	na
ZG-3429	2	na
ZG-3430	2	na
ZG-3431	2	na
ZG-3432	2	na
ZG-3433	2	na
ZG-3434	2	na
ZG-3435	2	na
ZG-3436	2	na
ZG-3437	2	na
ZG-3438	2	na
ZG-3439	2	na
ZG-3440	2	na
ZG-3441	2	na
ZG-3442	2	na
ZG-3443	2	na
ZG-3444	2	na
ZG-3445	2	na
ZG-3446	2	na
ZG-3447	2	na
ZG-3448	2	na
ZG-3449	2	na
ZG-3450	2	na
ZG-3451	2	na
ZG-3452	2	na
ZG-3453	2	na
ZG-3454	2	na
ZG-3455	2	na
ZG-3456	2	na
ZG-3457	2	na
ZG-3458	2	na
ZG-3459	2	na
ZG-3460	2	na
ZG-3461	2	na
ZG-3462	2	na
ZG-3463	2	na
ZG-3464	2	na
ZG-3465	2	na
ZG-3466	2	na
ZG-3467	2	na
ZG-3468	2	na
ZG-3469	2	na
ZG-3470	2	na
ZG-3471	2	na
ZG-3472	2	na
ZG-3473	2	na
ZG-3474	2	na
ZG-3475	2	na
ZG-3476	2	na
ZG-3477	2	na
ZG-3478	2	na
ZG-3479	2	na
ZG-3480	2	na
ZG-3481	2	na
ZG-3482	2	na
ZG-3483	2	na
ZG-3484	2	na
ZG-3485	2	na
ZG-3486	2	na
ZG-3487	2	na
ZG-3488	2	na
ZG-3489	2	na
ZG-3490	2	na
ZG-3491	2	na
ZG-3492	2	na
ZG-3493	2	na
ZG-3494	2	na
ZG-3495	2	na
ZG-3496	2	na
ZG-3497	2	na
ZG-3498	2	na
ZG-3499	2	na
ZG-3500	2	na
ZG-3501	2	na
ZG-3502	2	na
ZG-3503	2	na
ZG-3504	2	na
ZG-3505	2	na
ZG-3506	2	na
ZG-3507	2	na
ZG-3508	2	na
ZG-3509	2	na
ZG-3510	2	na
ZG-3511	2	na
ZG-3512	2	na
ZG-3513	2	na
ZG-3514	2	na
ZG-3515	2	na
ZG-3516	2	na
ZG-3517	2	na
ZG-3518	2	na
ZG-3519	2	na
ZG-3964	2	na
ZG-3975	2	na
ZG-3987	2	na
ZG-4006	2	na
ZG-4017	2	na
ZG-4055	2	na
ZG-4106	2	na
ZG-4118	2	na
ZG-4131	2	na
ZG-4419	2	na
ZG-4426	2	na
ZG-4963	2	na
ZG-4981	2	na
ZG-4983	2	na
ZG-4984	2	na
ZG-5021	2	na
ZG-5022	2	na
ZG-5023	2	na
ZG-5024	2	na
ZG-5025	2	na
ZG-5026	2	na
ZG-5027	2	na
ZG-5028	2	na
ZG-5031	2	na
ZG-5032	2	na
ZG-5035	2	na
ZG-5045	2	na
ZG-5049	2	na
ZG-5054	2	na
ZG-5055	2	na
ZG-5056	2	na
ZG-5223	2	na
ZG-5228	2	na
ZG-5297	2	na
ZG-5320	2	na
ZG-5386	2	na
ZG-5387	2	na
ZG-5389	2	na
ZG-5390	2	na
ZG-5391	2	na
ZG-5392	2	na
ZG-5393	2	na
ZG-5394	2	na
ZG-5395	2	na
ZG-5396	2	na
ZG-5397	2	na
ZG-5398	2	na
ZG-5399	2	na
ZG-5450	2	na
ZG-5451	2	na
ZG-5454	2	na
ZG-5459	2	na
ZG-5562	2	na
ZG-5563	2	na
ZG-5735	2	na
ZG-5748	2	na
ZG-5751	2	na
ZG-5755	2	na
ZG-5764	2	na
ZG-5765	2	na
ZG-5766	2	na
ZG-5767	2	na
ZG-5769	2	na
ZG-5772	2	na
ZG-5773	2	na
ZG-5778	2	na
ZG-5780	2	na
ZG-5788	2	na
ZG-5790	2	na
ZG-5796	2	na
ZG-5803	2	na
ZG-5809	2	na
ZG-5856	2	na
ZG-5858	2	na
ZG-5862	2	na
ZG-5865	2	na
ZG-6028	2	na
ZG-6247	2	na
ZG-6249	2	na
ZG-6254	2	na
ZG-6255	2	na
ZG-6270	2	na
ZG-6396	2	na
ZG-6397	2	na
ZG-6645	2	na
ZG-6646	2	na
ZG-6996	2	na
ZG-6997	2	na
ZG-6998	2	na
ZG-6999	2	na
ZG-7000	2	na
ZG-7005	2	na
ZG-7006	2	na
ZG-7009	2	na
ZG-7010	2	na
ZG-7011	2	na
ZG-7012	2	na
ZG-7014	2	na
ZG-7015	2	na
ZG-7016	2	na
ZG-7017	2	na
ZG-7022	2	na
ZG-7023	2	na
ZG-7027	2	na
ZG-7041	2	na
ZG-7042	2	na
ZG-7043	2	na
ZG-7064	2	na
ZG-7065	2	na
ZG-7121	2	na
ZG-2712	3	na
ZG-2713	3	na
ZG-2715	3	na
ZG-2716	3	na
ZG-2736	3	na
ZG-2741	3	na
ZG-2742	3	na
ZG-2754	3	na
ZG-2755	3	na
ZG-2756	3	na
ZG-2757	3	na
ZG-2871	3	na
ZG-2872	3	na
ZG-2876	3	na
ZG-2878	3	na
ZG-2881	3	na
ZG-2882	3	na
ZG-2883	3	na
ZG-2884	3	na
ZG-2885	3	na
ZG-2890	3	na
ZG-3173	3	na
ZG-3297	3	na
ZG-3298	3	na
ZG-3814	3	na
ZG-3972	3	na
ZG-3981	3	na
ZG-3983	3	na
ZG-3984	3	na
ZG-3985	3	na
ZG-3986	3	na
ZG-4003	3	na
ZG-4019	3	na
ZG-4087	3	na
ZG-4088	3	na
ZG-4607	3	na
ZG-4737	3	na
ZG-4740	3	na
ZG-4745	3	na
ZG-4748	3	na
ZG-4749	3	na
ZG-4753	3	na
ZG-4754	3	na
ZG-4756	3	na
ZG-4791	3	na
ZG-4803	3	na
ZG-4804	3	na
ZG-4806	3	na
ZG-4808	3	na
ZG-4809	3	na
ZG-4810	3	na
ZG-4811	3	na
ZG-4812	3	na
ZG-4813	3	na
ZG-4815	3	na
ZG-4827	3	na
ZG-4828	3	na
ZG-4829	3	na
ZG-4830	3	na
ZG-4831	3	na
ZG-4832	3	na
ZG-4836	3	na
ZG-4845	3	na
ZG-4849	3	na
ZG-4850	3	na
ZG-4851	3	na
ZG-4852	3	na
ZG-4853	3	na
ZG-4854	3	na
ZG-4909	3	na
ZG-4910	3	na
ZG-4912	3	na
ZG-4913	3	na
ZG-4914	3	na
ZG-4961	3	na
ZG-4964	3	na
ZG-4965	3	na
ZG-4966	3	na
ZG-4967	3	na
ZG-4968	3	na
ZG-4969	3	na
ZG-4970	3	na
ZG-4971	3	na
ZG-4972	3	na
ZG-4973	3	na
ZG-4974	3	na
ZG-4977	3	na
ZG-4999	3	na
ZG-5020	3	na
ZG-5065	3	na
ZG-5066	3	na
ZG-5067	3	na
ZG-5068	3	na
ZG-5069	3	na
ZG-5070	3	na
ZG-5071	3	na
ZG-5072	3	na
ZG-5094	3	na
ZG-5098	3	na
ZG-5099	3	na
ZG-5100	3	na
ZG-5101	3	na
ZG-5102	3	na
ZG-5103	3	na
ZG-5104	3	na
ZG-5105	3	na
ZG-5106	3	na
ZG-5107	3	na
ZG-5108	3	na
ZG-5191	3	na
ZG-5192	3	na
ZG-5286	3	na
ZG-5287	3	na
ZG-5436	3	na
ZG-5437	3	na
ZG-5448	3	na
ZG-5526	3	na
ZG-5527	3	na
ZG-5528	3	na
ZG-5529	3	na
ZG-5530	3	na
ZG-5531	3	na
ZG-5568	3	na
ZG-5569	3	na
ZG-5570	3	na
ZG-5574	3	na
ZG-5576	3	na
ZG-5578	3	na
ZG-5579	3	na
ZG-5587	3	na
ZG-5640	3	na
ZG-5653	3	na
ZG-5654	3	na
ZG-5655	3	na
ZG-5657	3	na
ZG-5658	3	na
ZG-5659	3	na
ZG-5661	3	na
ZG-5662	3	na
ZG-5663	3	na
ZG-5671	3	na
ZG-5672	3	na
ZG-5673	3	na
ZG-5687	3	na
ZG-5688	3	na
ZG-5698	3	na
ZG-5768	3	na
ZG-6157	3	na
ZG-6250	3	na
ZG-6253	3	na
ZG-6257	3	na
ZG-6258	3	na
ZG-6264	3	na
ZG-6266	3	na
ZG-6277	3	na
ZG-6285	3	na
ZG-6304	3	na
ZG-6312	3	na
ZG-6313	3	na
ZG-6314	3	na
ZG-6321	3	na
ZG-6323	3	na
ZG-6327	3	na
ZG-6329	3	na
ZG-6332	3	na
ZG-6336	3	na
ZG-6348	3	na
ZG-6351	3	na
ZG-6352	3	na
ZG-6355	3	na
ZG-6360	3	na
ZG-6370	3	na
ZG-6372	3	na
ZG-6380	3	na
ZG-6383	3	na
ZG-6384	3	na
ZG-6385	3	na
ZG-6596	3	na
ZG-6597	3	na
ZG-6598	3	na
ZG-6599	3	na
ZG-6600	3	na
ZG-6601	3	na
ZG-6602	3	na
ZG-6603	3	na
ZG-6604	3	na
ZG-6605	3	na
ZG-6606	3	na
ZG-6607	3	na
ZG-6608	3	na
ZG-6609	3	na
ZG-6610	3	na
ZG-6611	3	na
ZG-6612	3	na
ZG-6613	3	na
ZG-6795	3	na
ZG-6796	3	na
ZG-6798	3	na
ZG-6799	3	na
ZG-6801	3	na
ZG-6802	3	na
ZG-6803	3	na
ZG-6804	3	na
ZG-6815	3	na
ZG-6816	3	na
ZG-6817	3	na
ZG-6820	3	na
ZG-6821	3	na
ZG-6824	3	na
ZG-6825	3	na
ZG-6826	3	na
ZG-6827	3	na
ZG-6828	3	na
ZG-6829	3	na
ZG-6831	3	na
ZG-6832	3	na
ZG-6833	3	na
ZG-6834	3	na
ZG-6835	3	na
ZG-6836	3	na
ZG-6837	3	na
ZG-6838	3	na
ZG-6912	3	na
ZG-6913	3	na
ZG-6914	3	na
ZG-6915	3	na
ZG-6916	3	na
ZG-6917	3	na
ZG-6918	3	na
ZG-6919	3	na
ZG-6920	3	na
ZG-6921	3	na
ZG-6922	3	na
ZG-6923	3	na
ZG-6924	3	na
ZG-6925	3	na
ZG-6926	3	na
ZG-6927	3	na
ZG-7001	3	na
ZG-7071	3	na
ZG-7074	3	na
ZG-7086	3	na
ZG-7089	3	na
ZG-7090	3	na
ZG-7091	3	na
ZG-7092	3	na
ZG-7093	3	na
ZG-7094	3	na
ZG-7095	3	na
ZG-2739	4	na
ZG-2743	4	na
ZG-2744	4	na
ZG-2854	4	na
ZG-3306	4	na
ZG-3362	4	na
ZG-3934	4	na
ZG-3935	4	na
ZG-3936	4	na
ZG-3937	4	na
ZG-3938	4	na
ZG-3939	4	na
ZG-3940	4	na
ZG-3941	4	na
ZG-3942	4	na
ZG-3943	4	na
ZG-3944	4	na
ZG-3945	4	na
ZG-3946	4	na
ZG-3947	4	na
ZG-3948	4	na
ZG-3949	4	na
ZG-3950	4	na
ZG-3951	4	na
ZG-3952	4	na
ZG-3953	4	na
ZG-3954	4	na
ZG-3955	4	na
ZG-3956	4	na
ZG-3957	4	na
ZG-3958	4	na
ZG-3959	4	na
ZG-3960	4	na
ZG-3961	4	na
ZG-3962	4	na
ZG-3966	4	na
ZG-3967	4	na
ZG-3973	4	na
ZG-3980	4	na
ZG-3982	4	na
ZG-3991	4	na
ZG-4012	4	na
ZG-4026	4	na
ZG-4027	4	na
ZG-4044	4	na
ZG-4045	4	na
ZG-4046	4	na
ZG-4052	4	na
ZG-4054	4	na
ZG-4059	4	na
ZG-4060	4	na
ZG-4069	4	na
ZG-4081	4	na
ZG-4086	4	na
ZG-4089	4	na
ZG-4115	4	na
ZG-4116	4	na
ZG-4117	4	na
ZG-4119	4	na
ZG-4120	4	na
ZG-4121	4	na
ZG-4439	4	na
ZG-5194	4	na
ZG-5232	4	na
ZG-5296	4	na
ZG-5300	4	na
ZG-5301	4	na
ZG-5302	4	na
ZG-5303	4	na
ZG-5304	4	na
ZG-5305	4	na
ZG-5306	4	na
ZG-5307	4	na
ZG-5317	4	na
ZG-5318	4	na
ZG-5319	4	na
ZG-5332	4	na
ZG-5423	4	na
ZG-5588	4	na
ZG-5665	4	na
ZG-5666	4	na
ZG-6158	4	na
ZG-6160	4	na
ZG-6162	4	na
ZG-6163	4	na
ZG-6167	4	na
ZG-6168	4	na
ZG-6169	4	na
ZG-6170	4	na
ZG-6171	4	na
ZG-6176	4	na
ZG-6196	4	na
ZG-6197	4	na
ZG-6198	4	na
ZG-6199	4	na
ZG-6200	4	na
ZG-6204	4	na
ZG-6214	4	na
ZG-6217	4	na
ZG-6222	4	na
ZG-6224	4	na
ZG-6648	4	na
ZG-6652	4	na
ZG-6680	4	na
ZG-6682	4	na
ZG-6683	4	na
ZG-7066	4	na
ZG-2719	5	na
ZG-2750	5	na
ZG-2751	5	na
ZG-2753	5	na
ZG-2761	5	na
ZG-2763	5	na
ZG-2850	5	na
ZG-2852	5	na
ZG-2853	5	na
ZG-2858	5	na
ZG-2859	5	na
ZG-2860	5	na
ZG-2861	5	na
ZG-2862	5	na
ZG-2863	5	na
ZG-2864	5	na
ZG-2865	5	na
ZG-2866	5	na
ZG-2867	5	na
ZG-2868	5	na
ZG-2869	5	na
ZG-2870	5	na
ZG-3037	5	na
ZG-3038	5	na
ZG-3199	5	na
ZG-3267	5	na
ZG-3282	5	na
ZG-3290	5	na
ZG-3291	5	na
ZG-3296	5	na
ZG-3329	5	na
ZG-3330	5	na
ZG-3331	5	na
ZG-3332	5	na
ZG-3333	5	na
ZG-3334	5	na
ZG-3335	5	na
ZG-3336	5	na
ZG-3337	5	na
ZG-3338	5	na
ZG-3357	5	na
ZG-3358	5	na
ZG-3359	5	na
ZG-3361	5	na
ZG-3733	5	na
ZG-3734	5	na
ZG-3735	5	na
ZG-3736	5	na
ZG-3737	5	na
ZG-3738	5	na
ZG-3739	5	na
ZG-3740	5	na
ZG-3741	5	na
ZG-3931	5	na
ZG-3969	5	na
ZG-3970	5	na
ZG-4023	5	na
ZG-4024	5	na
ZG-4032	5	na
ZG-4033	5	na
ZG-4103	5	na
ZG-4127	5	na
ZG-4133	5	na
ZG-4139	5	na
ZG-4140	5	na
ZG-4141	5	na
ZG-4144	5	na
ZG-4146	5	na
ZG-4149	5	na
ZG-4164	5	na
ZG-4168	5	na
ZG-4172	5	na
ZG-4291	5	na
ZG-4358	5	na
ZG-4362	5	na
ZG-4385	5	na
ZG-4454	5	na
ZG-4765	5	na
ZG-4801	5	na
ZG-4805	5	na
ZG-4807	5	na
ZG-4846	5	na
ZG-4922	5	na
ZG-4962	5	na
ZG-5079	5	na
ZG-5142	5	na
ZG-5143	5	na
ZG-5144	5	na
ZG-5145	5	na
ZG-5146	5	na
ZG-5147	5	na
ZG-5148	5	na
ZG-5149	5	na
ZG-5150	5	na
ZG-5151	5	na
ZG-5152	5	na
ZG-5153	5	na
ZG-5154	5	na
ZG-5156	5	na
ZG-5157	5	na
ZG-5158	5	na
ZG-5160	5	na
ZG-5161	5	na
ZG-5162	5	na
ZG-5163	5	na
ZG-5164	5	na
ZG-5165	5	na
ZG-5166	5	na
ZG-5167	5	na
ZG-5168	5	na
ZG-5169	5	na
ZG-5170	5	na
ZG-5171	5	na
ZG-5197	5	na
ZG-5198	5	na
ZG-5222	5	na
ZG-5294	5	na
ZG-5295	5	na
ZG-5308	5	na
ZG-5309	5	na
ZG-5310	5	na
ZG-5321	5	na
ZG-5322	5	na
ZG-5323	5	na
ZG-5324	5	na
ZG-5325	5	na
ZG-5326	5	na
ZG-5328	5	na
ZG-5329	5	na
ZG-5377	5	na
ZG-5408	5	na
ZG-5410	5	na
ZG-5477	5	na
ZG-5478	5	na
ZG-5508	5	na
ZG-5511	5	na
ZG-5512	5	na
ZG-5513	5	na
ZG-5514	5	na
ZG-5515	5	na
ZG-5517	5	na
ZG-5518	5	na
ZG-5519	5	na
ZG-5520	5	na
ZG-5521	5	na
ZG-5522	5	na
ZG-5523	5	na
ZG-5524	5	na
ZG-5538	5	na
ZG-5539	5	na
ZG-5540	5	na
ZG-5541	5	na
ZG-5542	5	na
ZG-5543	5	na
ZG-5552	5	na
ZG-5553	5	na
ZG-5554	5	na
ZG-5555	5	na
ZG-5556	5	na
ZG-5557	5	na
ZG-5558	5	na
ZG-5559	5	na
ZG-5560	5	na
ZG-5564	5	na
ZG-5565	5	na
ZG-5615	5	na
ZG-5616	5	na
ZG-5619	5	na
ZG-5620	5	na
ZG-5621	5	na
ZG-5622	5	na
ZG-5630	5	na
ZG-5631	5	na
ZG-5632	5	na
ZG-5634	5	na
ZG-5635	5	na
ZG-5649	5	na
ZG-5678	5	na
ZG-5679	5	na
ZG-5680	5	na
ZG-5681	5	na
ZG-5682	5	na
ZG-5683	5	na
ZG-5684	5	na
ZG-5685	5	na
ZG-5686	5	na
ZG-5720	5	na
ZG-5721	5	na
ZG-5724	5	na
ZG-5726	5	na
ZG-5728	5	na
ZG-5729	5	na
ZG-5771	5	na
ZG-5781	5	na
ZG-5783	5	na
ZG-5785	5	na
ZG-5787	5	na
ZG-5789	5	na
ZG-5792	5	na
ZG-5795	5	na
ZG-5801	5	na
ZG-5816	5	na
ZG-5817	5	na
ZG-5819	5	na
ZG-5820	5	na
ZG-6095	5	na
ZG-6195	5	na
ZG-6649	5	na
ZG-6681	5	na
ZG-6684	5	na
ZG-6685	5	na
ZG-6687	5	na
ZG-6688	5	na
ZG-7021	5	na
ZG-7039	5	na
ZG-7040	5	na
ZG-7113	5	na
ZG-7114	5	na
ZG-2764	6	na
ZG-3997	6	na
ZG-3999	6	na
ZG-4014	6	na
ZG-4063	6	na
ZG-4065	6	na
ZG-4068	6	na
ZG-4071	6	na
ZG-4076	6	na
ZG-4077	6	na
ZG-4096	6	na
ZG-4132	6	na
ZG-4134	6	na
ZG-4135	6	na
ZG-4162	6	na
ZG-4163	6	na
ZG-4171	6	na
ZG-4173	6	na
ZG-4188	6	na
ZG-4190	6	na
ZG-4225	6	na
ZG-4230	6	na
ZG-4236	6	na
ZG-4237	6	na
ZG-4239	6	na
ZG-4243	6	na
ZG-4288	6	na
ZG-4290	6	na
ZG-4689	6	na
ZG-4744	6	na
ZG-4746	6	na
ZG-4750	6	na
ZG-4758	6	na
ZG-4761	6	na
ZG-4766	6	na
ZG-4773	6	na
ZG-4774	6	na
ZG-4787	6	na
ZG-4790	6	na
ZG-4793	6	na
ZG-4795	6	na
ZG-4796	6	na
ZG-4798	6	na
ZG-4799	6	na
ZG-4800	6	na
ZG-4814	6	na
ZG-4816	6	na
ZG-4817	6	na
ZG-4818	6	na
ZG-4819	6	na
ZG-4820	6	na
ZG-4821	6	na
ZG-4834	6	na
ZG-4835	6	na
ZG-4837	6	na
ZG-4838	6	na
ZG-4839	6	na
ZG-4840	6	na
ZG-4841	6	na
ZG-4842	6	na
ZG-4843	6	na
ZG-4844	6	na
ZG-4899	6	na
ZG-4941	6	na
ZG-4942	6	na
ZG-4943	6	na
ZG-4944	6	na
ZG-4945	6	na
ZG-4947	6	na
ZG-4948	6	na
ZG-4949	6	na
ZG-4950	6	na
ZG-4952	6	na
ZG-4953	6	na
ZG-4954	6	na
ZG-4955	6	na
ZG-4956	6	na
ZG-4957	6	na
ZG-4958	6	na
ZG-4959	6	na
ZG-4960	6	na
ZG-4975	6	na
ZG-4976	6	na
ZG-4978	6	na
ZG-4979	6	na
ZG-4980	6	na
ZG-4982	6	na
ZG-4985	6	na
ZG-4986	6	na
ZG-4987	6	na
ZG-4988	6	na
ZG-4989	6	na
ZG-4990	6	na
ZG-4991	6	na
ZG-4992	6	na
ZG-4993	6	na
ZG-4994	6	na
ZG-4995	6	na
ZG-4996	6	na
ZG-4997	6	na
ZG-4998	6	na
ZG-5119	6	na
ZG-5124	6	na
ZG-5178	6	na
ZG-5180	6	na
ZG-5184	6	na
ZG-5185	6	na
ZG-5186	6	na
ZG-5187	6	na
ZG-5193	6	na
ZG-5199	6	na
ZG-5237	6	na
ZG-5298	6	na
ZG-5299	6	na
ZG-5311	6	na
ZG-5312	6	na
ZG-5313	6	na
ZG-5510	6	na
ZG-5618	6	na
ZG-5675	6	na
ZG-5676	6	na
ZG-5709	6	na
ZG-6131	6	na
ZG-6132	6	na
ZG-6133	6	na
ZG-6137	6	na
ZG-6141	6	na
ZG-6142	6	na
ZG-6144	6	na
ZG-6147	6	na
ZG-6164	6	na
ZG-6166	6	na
ZG-6172	6	na
ZG-6173	6	na
ZG-6174	6	na
ZG-6175	6	na
ZG-6177	6	na
ZG-6178	6	na
ZG-6179	6	na
ZG-6180	6	na
ZG-6181	6	na
ZG-6182	6	na
ZG-6183	6	na
ZG-6184	6	na
ZG-6186	6	na
ZG-6188	6	na
ZG-6189	6	na
ZG-6190	6	na
ZG-6192	6	na
ZG-6201	6	na
ZG-6202	6	na
ZG-6203	6	na
ZG-6205	6	na
ZG-6206	6	na
ZG-6207	6	na
ZG-6208	6	na
ZG-6209	6	na
ZG-6210	6	na
ZG-6211	6	na
ZG-6212	6	na
ZG-6213	6	na
ZG-6215	6	na
ZG-6216	6	na
ZG-6218	6	na
ZG-6219	6	na
ZG-6220	6	na
ZG-6221	6	na
ZG-6223	6	na
ZG-6226	6	na
ZG-6227	6	na
ZG-6443	6	na
ZG-6445	6	na
ZG-6446	6	na
ZG-6638	6	na
ZG-6639	6	na
ZG-6640	6	na
ZG-6641	6	na
ZG-6642	6	na
ZG-6643	6	na
ZG-6671	6	na
ZG-6672	6	na
ZG-6674	6	na
ZG-6675	6	na
ZG-6676	6	na
ZG-6686	6	na
ZG-6695	6	na
ZG-6696	6	na
ZG-6698	6	na
ZG-6702	6	na
ZG-6711	6	na
ZG-6786	6	na
ZG-6813	6	na
ZG-6818	6	na
ZG-6819	6	na
ZG-6822	6	na
ZG-6823	6	na
ZG-6830	6	na
ZG-6949	6	na
ZG-6951	6	na
ZG-6956	6	na
ZG-6957	6	na
ZG-6958	6	na
ZG-6959	6	na
ZG-6960	6	na
ZG-6961	6	na
ZG-6962	6	na
ZG-6963	6	na
ZG-6964	6	na
ZG-6965	6	na
ZG-6966	6	na
ZG-6967	6	na
ZG-7034	6	na
ZG-7047	6	na
ZG-7048	6	na
ZG-7049	6	na
ZG-7050	6	na
ZG-7051	6	na
ZG-7052	6	na
ZG-7053	6	na
ZG-7054	6	na
ZG-7104	6	na
ZG-2722	7	na
ZG-2771	7	na
ZG-2793	7	na
ZG-3274	7	na
ZG-3284	7	na
ZG-3285	7	na
ZG-3339	7	na
ZG-3976	7	na
ZG-3979	7	na
ZG-4085	7	na
ZG-4091	7	na
ZG-4108	7	na
ZG-4111	7	na
ZG-4112	7	na
ZG-4122	7	na
ZG-4123	7	na
ZG-4124	7	na
ZG-4125	7	na
ZG-4126	7	na
ZG-4128	7	na
ZG-4129	7	na
